id,code,name,unit,cost,rate,price,WPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,15132502949022,KARBONN k9,1,1020,NULL,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,15132502949031,KARBONN K99ROCK,1,1400,1250,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1513250294904,KARBONN K9BOSS,1,1176,1050,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,15132502949049,KARBONN K9SMART,1,4150.0032,3705.36,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,15132502949058,POUCH KARBOONK9PLAIN,1,20,20,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,15132502949067,POUCH KARBOONK9SMARTRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,15132502949083,KDM BLUETOOTH MUSIC SPEAKER KDMA10,1,380,380,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,15132502949093,LAVA KKT34POWER,1,1361,1215.18,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,15132502949102,LAVA POWER+ KKT40,1,1624,1450,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1513250294911,LAVA KKT9S,1,806.6352,720.21,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,15132502949119,LAVA KKTTRIOX,1,996.8,890,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,15132502949127,GIONEE L800 L800,1,2352,2100,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,15132502949136,POUCH LAVA2XPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,15132502949145,POUCH LAVAA51PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,15132502949154,POUCH LAVAA52PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,15132502949162,TEMPER GLASS LAVAA52TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,15132502949171,Pouch LAVAA59PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,1513250294918,POUCH LAVAA67PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,15132502949188,POUCH LAVAA68PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,15132502949197,POUCH LAVAA71PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,15132502949206,POUCH LAVAA72PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,15132502949214,POUCH LAVAA79PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,15132502949223,TEMPER GLASS LAVAA79TG,1,0,0,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,15132502949232,POUCH LAVAA82PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,15132502949241,POUCH LAVAA88PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1513250294925,TEMPER GLASS LAVAA88TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,15132502949258,POUCH LAVAA89PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,15132502949267,TEMPER GLASS LAVAA89TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,15132502949276,Pouch LAVAA97PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,15132502949285,TEMPER GLASS LAVAA97TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,15132502949294,POUCH LAVAATOM2PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,15132502949303,POUCH LAVAFLAIRS1PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,15132502949312,Pouch LAVAIRISX5G,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,15132502949321,Pouch LAVAIRISX5GPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1513250294933,Pouch LAVALIPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,15132502949338,POUCH LAVAP7PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,15132502949347,POUCH LAVAPL1PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,15132502949356,POUCH LAVAV2PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,15132502949365,POUCH LAVAV2SPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,15132502949376,Pouch LAVAX17PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,15132502949387,Pouch Lavax28printed,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,15132502949398,TEMPER GLASS LAVAX28TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,15132502949409,Pouch LAVAX3PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1513250294942,Pouch LAVAX41PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,15132502949433,Pouch LAVAX46PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,15132502949444,Pouch LAVAX50PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,15132502949455,POUCH lavax54gpouch,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,15132502949466,Pouch LAVAX5GPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,15132502949482,POUCH LAVAX5PRINTED,1,33.6,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,15132502949493,Pouch LAVAX8PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,15132502949504,Pouch LAVAX9PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,15132502949514,SYSKA BLUETOOTH LB300,1,650,NULL,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,15132502949525,SYSKA BLUETOOTH LB980,1,802,680,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,15132502949536,TEMPER GLASS LEETV1STG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,15132502949547,TEMPER GLASS LEETV2STG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,15132502949558,POUCH LENA7700HAPPYANT,1,40,40,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,15132502949569,POUCH LENK5NOTEDOTTED,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1513250294958,TEMPER GLASS LENOVOA6000TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,15132502949591,POUCH LENOVOA6600PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,15132502949601,TEMPER GLASS LENOVOA7000TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,15132502949612,TEMPER GLASS LENOVOK4NOTETG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,15132502949634,POUCH LENOVOK6NOTEDOTTED,1,35,35,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,15132502949645,TEMPER GLASS LENOVOK6NOTETG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,15132502949656,POUCH LENOVOK6POWERBASUES,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,15132502949667,POUCH LENOVOK6POWERDOTTED,1,35,35,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,15132502949677,POUCH LENOVOK6POWERPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,15132502949688,POUCH LENOVOK8NOTEFITTOCASE,1,45,45,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,15132502949699,POUCH LENOVOK8NOTELOGO,1,45,45,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1513250294971,TEMPER GLASS LENOVOK8NOTETG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,15132502949721,POUCH LENOVOK8PLUSFITTO,1,45,45,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,15132502949731,POUCH LENOVOK8PLUSLISHEN,1,55,55,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,15132502949742,POUCH LENOVOK8PLUSLOGOPOUCH,1,45,45,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,15132502949752,TEMPER GLASS LENOVOK8PLUSTG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,15132502949763,POUCH LENOVOK8PRINTED,1,35,35,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,15132502949773,TEMPER GLASS LENOVOZUKTG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,15132502949784,TEMPER GLASS LGK10TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,15132502949795,TEMPER GLASS LGNEXUS5TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,15132502949805,Pouch LGNEXUSPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,15132502949816,TEMPER GLASS LGX5PTG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,15132502949826,INTEX LIONSX1+,1,8093.9936,7226.78,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,15132502949837,MAFE LITE,1,840,750,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,15132502949858,BLUE I M9,1,319,270,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,15132502949869,SAMSUNG METRO351,1,2725,NULL,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,15132502949879,SAMSUNG METROXL,1,3090,NULL,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1513250294989,REDMI MIA1,1,13439,12913.39,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,151325029499,TEMPER GLASS MICROMAXQ4101TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,15132502949911,TEMPER GLASS MICROMAXQ412TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,15132502949921,TEMPER GLASS MICROMAXQ4251TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15132502949931,KATCHORI DATA CABLE MICROUSB,1,230,230,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15132502949942,POUCH MIMAX2TRANSPOUCH,1,40,40,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15132502949953,POUCH MIMAX2WOODENCASE,1,80,80,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15132502949963,BLUE I  IPHONE CABLE MINICABLE,1,55,47,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15132502949974,MORSIM MMC16GB,1,380,380,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15132502949984,POUCH MMX412PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15132502949995,POUCH MMXA102PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15132502950006,POUCH MMXA104PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15132502950016,POUCH MMXA107PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15132502950027,POUCH MMXA316PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15132502950038,POUCH MMXD200,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15132502950048,POUCH MMXD321PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15132502950059,POUCH MMXE313PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1513250295007,POUCH MMXE353PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,1513250295008,POUCH MMXE451PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15132502950091,POUCH MMXE457PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15132502950101,POUCH MMXE471PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15132502950112,POUCH MMXE484PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15132502950123,POUCH MMXQ324PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15132502950134,POUCH MMXQ326PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,15132502950144,POUCH MMXQ331PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,15132502950155,POUCH MMXQ333PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,15132502950166,POUCH MMXQ335PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,15132502950176,POUCH MMXQ338PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,15132502950187,POUCH MMXQ339PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,15132502950197,POUCH MMXQ340PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,15132502950208,POUCH MMXQ345PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,15132502950218,POUCH MMXQ348PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,15132502950229,POUCH MMXQ355PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1513250295024,POUCH MMXQ360PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1513250295025,POUCH MMXQ375PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,15132502950261,POUCH MMXQ380PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,15132502950271,POUCH MMXQ382PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,15132502950282,POUCH MMXQ383PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,15132502950292,POUCH MMXQ385PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,15132502950303,POUCH MMXQ391PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,15132502950313,POUCH MMXQ392PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,15132502950324,POUCH MMXQ395PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,15132502950334,POUCH MMXQ400PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,15132502950345,POUCH MMXQ416PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,15132502950356,POUCH MMXQ4202PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,15132502950367,POUCH MMXQ424PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,15132502950377,POUCH MMXQ4251PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,15132502950388,POUCH MMXQ450PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,15132502950399,POUCH MMXQ465PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,15132502950409,POUCH MMXQ481TRASPRENT,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1513250295042,POUCH MMXS300PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,1513250295043,RING PREMIUM MOBILE RING,1,50,40,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,15132502950441,POUCH MOTOC+QUALTYCASE,1,35,35,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,15132502950451,POUCH MOTOCPLUSOZAKI,1,40,40,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,15132502950462,POUCH MOTOCPLUSPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,15132502950473,POUCH MOTOCPLUSQUALITYCASE,1,35,35,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,15132502950484,TEMPER GLASS MOTOCTG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,15132502950494,TEMPER GLASS MOTOE2TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,15132502950505,POUCH MOTOE3POWERDOTTED,1,35,35,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,15132502950516,TEMPER GLASS MOTOE3POWERTG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,15132502950527,POUCH MOTOE4PLUSHARDCASE,1,60,60,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,15132502950537,POUCH MOTOE4PLUSPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,15132502950548,POUCH MOTOE4PLUSQUALITYCASE,1,35,35,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,15132502950558,TEMPER GLASS MOTOE4PLUSTG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,15132502950569,POUCH MOTOE4PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,1513250295058,TEMPER GLASS MOTOETG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,1513250295059,TEMPER GLASS MOTO G3STYLE TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,15132502950601,TEMPER GLASS MOTOG3TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,15132502950611,TEMPER GLASS MOTOG4PLAY,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,15132502950622,TEMPER GLASS MOTOG4PLUS,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,15132502950632,POUCH MOTOG4PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,15132502950643,TEMPER GLASS MOTOG4TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,15132502950653,TEMPER GLASS MOTOG5,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,15132502950664,POUCH MOTOG5PLUSPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,15132502950674,TEMPER GLASS MOTOG5PLUSTG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,15132502950685, MOTO G5S LISHEN POUCH,1,55,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,15132502950696,TEMPER GLASS MOTOGTG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,15132502950706,TEMPER GLASS MOTOMTG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,15132502950717,POUCH MOTOZ2PLAYPRINTED,1,35,35,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,15132502950728,POUCH MOTOZ2PLAYSPIGEN,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,15132502950738,POUCH MOTOZ2PLUSPRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,15132502950749,POUCH MXXQ349PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,15132502950759,POUCH MXXQ381PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,1513250295077,POUCH MXXQ383PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,1513250295078,POUCH MXXQ427PRINYED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,15132502950791,POUCH MXXQ469PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,15132502950801,BLUE I ECONOMY N95,1,57,48,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,15132502950812,POUCH NOKIA105PLAIN,1,20,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,15132502950823,POUCH NOKIA215PLAIN,1,40,40,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,15132502950834,POUCH NOKIA216PLAIN,1,20,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,15132502950844,POUCH NOKIA225PLAIN,1,20,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,15132502950855,POUCH NOKIA3310PLAIN,1,25,25,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,15132502950866,POUCH NOKIA3HAPPYANT,1,40,40,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,15132502950877,POUCH NOKIA3JEANSPOUCH,1,150,150,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,15132502950887,POUCH NOKIA3PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,15132502950898,POUCH NOKIA3TYRECASE,1,90,90,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,15132502950908,POUCH NOKIA5PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1513250295092,POUCH NOKIA6HAPPYANT,1,37,37,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,15132502950931,POUCH NOKIA6LISHAN,1,55,55,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,15132502950941,POUCH NOKIABASUES,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,15132502950952,BLUE I V8 DATA CABLE WHITE NORMAL,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,15132502950962,REDMI NOTE43GB+32GB,1,9599,8608.93,10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,15132502950973,REDMI NOTE4 4GB+64GB,1,10850,NULL,12500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,15132502950983,REDMI NOTE4BETTER,1,140,140,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,15132502950994,ORAIMO DCC-310CARCHARGER,1,224.2,190,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,15132502951004,POUCH OPPO37LOGOCASE,1,45,45,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,15132502951015,POUCH OPPOA37BASEUS,1,60,60,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,15132502951026,FULL GLASS OPPOA37FTG,1,160,160,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,15132502951037,POUCH OPPOA37LOGOCASE,1,60,60,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,15132502951048,POUCH OPPOA57BASEUS,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,15132502951059,POUCH OPPOA57HARDCASE,1,70,70,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,15132502951069,POUCH OPPOA57PARISLEATHER,1,90,90,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,1513250295108,TEMPER GLASS OPPOA57TG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,1513250295109,TEMPER GLASS OPPOF1PLUS,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,15132502951101,FULL GLASS OPPOF1PLUSFTG,1,160,160,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,15132502951112,FULL GLASS OPPOF1SFTG,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,15132502951122,POUCH OPPOF1SHAPPYANT,1,40,40,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,15132502951133,POUCH OPPOF1SLOOPEE,1,70,70,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,15132502951143,TEMPER GLASS OPPOF1STG,1,20,20,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,15132502951154,POUCH OPPOF1STYRECASE,1,110,110,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,15132502951165,POUCH OPPOF3BASEUS,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,15132502951175,POUCH OPPOF3CARBONFIBRE,1,45,45,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
